,tamanio,autovalores,autovalorMax,autovalorMin,rangoAutovalores
250,"(4, 4)",[11136.82654269  2803.94991777   395.2971856    537.40110696],11136.826542687646,395.2971855971912,10741.529357090454
251,"(4, 4)",[6280.32814439  710.02913165   15.70317292  104.49256724],6280.328144387644,15.703172922434563,6264.6249714652095
252,"(4, 4)",[1.48421829e+04 1.79225602e+03 3.84114788e+00 7.09026374e+01],14842.182884503145,3.8411478807929815,14838.341736622351
253,"(4, 4)",[13530.21046916  1892.9549456     49.98752368   144.78347731],13530.210469160764,49.98752367886587,13480.222945481897
254,"(4, 4)",[13510.75734183  2008.92272447   632.91485138    31.16563546],13510.757341831846,31.165635463596093,13479.59170636825
255,"(4, 4)",[15177.25945813  1567.63750093    34.83460011   757.19427516],15177.259458131415,34.83460010592881,15142.424858025486
256,"(4, 4)",[1.09378769e+04 1.32325380e+03 1.61005697e-01 1.98880600e+02],10937.87694625115,0.1610056971798084,10937.71594055397
257,"(4, 4)",[19969.4461347   1046.18149484   203.911758     572.09664076],19969.446134696613,203.91175799792708,19765.534376698684
258,"(4, 4)",[1.56732991e+04 1.09557673e+03 2.66474115e+02 1.79052737e+00],15673.29906843482,1.790527365184604,15671.508541069636
259,"(4, 4)",[16610.37922688  1991.65240026   281.56437054   847.06575282],16610.379226876765,281.564370540255,16328.81485633651
260,"(4, 4)",[1.48975434e+04 2.13286542e+03 4.07780588e+00 7.29986555e+01],14897.543408909954,4.077805879537862,14893.465603030416
261,"(4, 4)",[18844.67281614  2368.00940989   777.46236005    36.28323274],18844.67281614198,36.28323274055851,18808.389583401422
262,"(4, 4)",[12364.6446773   2529.45637493   217.77863168   300.60905303],12364.644677301403,217.77863168073205,12146.86604562067
263,"(4, 4)",[29432.71632005    32.48287952   998.967922    1685.34774919],29432.71632005465,32.48287952349274,29400.233440531156
264,"(4, 4)",[24743.87873585  2931.02578441   367.51122803   891.62641765],24743.87873584696,367.51122802775166,24376.36750781921
265,"(4, 4)",[27393.87963609  2936.34611481    29.86925048   547.52923304],27393.8796360919,29.869250480924695,27364.010385610974
266,"(4, 4)",[19488.15991     2891.4592655    335.12416863  1327.94859102],19488.159910004975,335.12416862895356,19153.03574137602
267,"(4, 4)",[1.64565580e+04 2.59423645e+03 1.19439712e+01 5.27656651e+02],16456.557985486597,11.943971192215734,16444.61401429438
268,"(4, 4)",[1.42922447e+04 1.22052470e+03 1.42997622e+00 3.58853087e+02],14292.244709958686,1.4299762214079272,14290.814733737277
269,"(4, 4)",[17830.91848282  2210.10238994    73.29731342   671.24807798],17830.918482823192,73.29731342162924,17757.621169401562
270,"(4, 4)",[2.04648724e+04 3.02638222e+03 3.42259836e+02 1.12125963e+01],20464.872430668434,11.212596289108452,20453.659834379327
271,"(4, 4)",[14841.03129139  3594.84672652    24.95937063    47.76235188],14841.03129139261,24.959370629452962,14816.071920763157
272,"(4, 4)",[19343.64939476  4977.64762999  1389.39946282   230.09556936],19343.64939475606,230.09556936354807,19113.55382539251
273,"(4, 4)",[18326.81933989  4363.95992602   283.29562907  1864.42710628],18326.819339891048,283.2956290734047,18043.523710817644
274,"(4, 4)",[2.05520473e+04 4.49234204e+03 7.72902799e+00 1.61800147e+02],20552.04729126315,7.729027991416069,20544.318263271733
275,"(4, 4)",[23150.58459994  1848.57079817   478.04472549   111.81571777],23150.584599936905,111.81571776895143,23038.768882167955
276,"(4, 4)",[33257.38408357   146.77041051  2229.53452033  4958.2721343 ],33257.384083571895,146.77041050866325,33110.61367306323
277,"(4, 4)",[23464.46983563  1596.35660427   820.10762923    36.95926155],23464.469835630203,36.959261546228454,23427.510574083975
278,"(4, 4)",[23631.81390207  4251.06873521   116.31259735  2067.74256074],23631.8139020709,116.3125973457978,23515.5013047251
279,"(4, 4)",[38230.06653666  3420.37345588    91.23175061   469.56072319],38230.06653666489,91.23175061051882,38138.83478605437
280,"(4, 4)",[19502.87100201  3591.86456843    98.47787036   464.23692118],19502.871002006104,98.47787036494917,19404.393131641154
281,"(4, 4)",[23820.90206469  5864.01516566   222.96164611  1244.60397463],23820.902064687318,222.96164610574615,23597.940418581573
282,"(4, 4)",[32645.77411427  6610.94914803   572.52934385   147.11403257],32645.774114269596,147.11403256672236,32498.660081702874
283,"(4, 4)",[1.89688619e+04 2.85699410e+03 1.33583159e+03 7.12696687e-02],18968.861934037708,0.0712696687476474,18968.79066436896
284,"(4, 4)",[31518.86407405  1126.80313309   296.89530515   491.6891295 ],31518.86407405017,296.8953051460245,31221.968768904146
285,"(4, 4)",[3.55218534e+04 3.50048831e+03 8.36149073e+02 1.41623272e+00],35521.85343468729,1.416232724564041,35520.437201962726
286,"(4, 4)",[41389.08400703  4472.54027712   717.08622289  1813.0439152 ],41389.0840070269,717.0862228914755,40671.99778413542
287,"(4, 4)",[58576.99755197   196.38423646   776.38670329  2508.69565617],58576.99755196905,196.3842364563599,58380.61331551269
288,"(4, 4)",[3.00098132e+04 4.23681928e+03 3.67984137e+00 1.33982303e+03],30009.81317902561,3.6798413667714236,30006.133337658837
289,"(4, 4)",[3.99831643e+04 2.48959668e+03 1.64136565e+00 7.91291605e+02],39983.16431085087,1.6413656499063218,39981.522945200966
290,"(4, 4)",[25946.7622456    361.68494733  2155.19634214  3697.69161059],25946.762245601094,361.68494732950955,25585.077298271586
291,"(4, 4)",[35550.62069272   229.6055233   1377.93791986  3773.81474817],35550.62069272301,229.605523299981,35321.01516942303
292,"(4, 4)",[48041.90771085  3173.15769246   395.48954938   309.09950326],48041.90771084611,309.09950326465395,47732.80820758146
293,"(4, 4)",[51040.3154698    514.83571694  1265.30350908  1999.67142993],51040.315469797606,514.8357169403183,50525.47975285729
294,"(4, 4)",[38372.06627579  3436.93568542   216.61947707  1310.40109103],38372.066275789104,216.61947707390502,38155.4467987152
295,"(4, 4)",[2.52198477e+04 6.18145561e+03 2.00120547e+01 2.99036533e+02],25219.84770641668,20.012054679370042,25199.83565173731
296,"(4, 4)",[3.92865462e+04 7.65775923e+03 2.06295445e+03 3.54234232e+01],39286.54620231159,35.42342322960971,39251.12277908198
297,"(4, 4)",[3.93688761e+04 6.48472884e+00 1.38293450e+03 4.88447637e+03],39368.876057095724,6.484728837135018,39362.391328258585
298,"(4, 4)",[4.06291273e+04 1.84511659e+03 9.39708124e+02 9.76947181e+00],40629.12730448523,9.769471808822322,40619.3578326764
299,"(4, 4)",[65726.37422563  6399.93227962  1877.57012739   202.8884205 ],65726.3742256344,202.88842050087658,65523.48580513352
300,"(5, 5)",[5.12154652 0.43207661 0.30180084 0.01162878 0.08131394],5.121546524496114,0.011628783928693261,5.10991774056742
301,"(5, 5)","[3.65265942e+01 3.74426658e+00 1.77690815e+00 8.94260530e-02
 8.86696521e-03]",36.5265941715756,0.008866965212413813,36.51772720636319
302,"(5, 5)","[7.06006785e+01 5.77192672e+00 1.61978391e+00 4.24890692e-02
 1.04515836e-01]",70.60067848554127,0.042489069161785846,70.55818941637948
303,"(5, 5)","[8.68937042e+01 1.05353917e+01 6.95195882e+00 6.70389441e-02
 9.08202205e-01]",86.89370421556816,0.0670389440793623,86.8266652714888
304,"(5, 5)",[237.92371466  10.43054099   8.13472772   0.46191782   0.95305542],237.92371465812778,0.4619178248107902,237.46179683331698
305,"(5, 5)",[302.60828565   0.703891     4.00952775  22.98130225  16.16763637],302.6082856495144,0.7038910046207292,301.90439464489367
306,"(5, 5)",[292.37214696  33.25355279  21.36244594   0.63444338   7.67635204],292.372146956167,0.6344433761885544,291.7377035799785
307,"(5, 5)","[3.67114538e+02 4.42374401e+01 1.82488665e+01 1.45451704e-01
 6.42829131e+00]",367.1145377124319,0.14545170410099648,366.9690860083309
308,"(5, 5)",[462.12253714  77.70807248  47.12763761   0.56065178  11.56032113],462.12253713582015,0.5606517755046764,461.5618853603155
309,"(5, 5)","[8.15034128e+02 7.55656563e+01 6.02427854e-01 1.58285995e+01
 2.94419880e+01]",815.0341281154836,0.6024278542663599,814.4317002612172
310,"(5, 5)","[1.00476069e+03 1.28736207e+02 2.31672191e-01 3.67671982e+01
 7.45366325e+01]",1004.7606919383542,0.23167219131807273,1004.529019747036
311,"(5, 5)","[1.10486113e+03 3.71410072e+01 1.60210264e+01 9.65155496e-01
 1.59801365e+02]",1104.8611316226006,0.9651554958754603,1103.8959761267251
312,"(5, 5)","[1.20182786e+03 1.51790357e+02 2.98250346e+01 5.06767121e+00
 8.11032121e-01]",1201.8278625392772,0.8110321209494388,1201.0168304183278
313,"(5, 5)",[991.00772721 247.91726426   8.09876889  55.51087372 114.68442612],991.0077272089312,8.098768894308616,982.9089583146226
314,"(5, 5)",[1642.40100628  173.00966137    9.42511579   53.83374495  107.92708872],1642.4010062802395,9.425115792917095,1632.9758904873224
315,"(5, 5)",[1420.79947055   11.77201279   52.90870118  244.70486411  162.19583384],1420.7994705498886,11.772012789676403,1409.0274577602122
316,"(5, 5)","[1.86328229e+03 4.06073932e+02 1.13839755e+02 1.76270712e-01
 2.27720700e+01]",1863.2822931505143,0.17627071242687045,1863.1060224380874
317,"(5, 5)",[1983.86118764   36.49411652   79.73464176  188.96297376  175.00911505],1983.8611876365517,36.49411652128926,1947.3670711152624
318,"(5, 5)","[3.72122402e+03 3.17800570e+02 6.78567174e+01 8.50797808e-01
 2.03983243e+01]",3721.2240225420924,0.850797807664776,3720.373224734428
319,"(5, 5)",[2606.82081217  431.25787245  211.96166778    7.67517659   32.60424615],2606.820812166085,7.675176589031258,2599.145635577054
320,"(5, 5)",[3944.52604214  348.18538827   85.90641899   21.05644581   37.94487815],3944.526042141691,21.056445811864553,3923.4695963298263
321,"(5, 5)",[3576.32714339  297.56895903  165.55257613   33.88739198   88.3363868 ],3576.3271433898126,33.88739197855977,3542.439751411253
322,"(5, 5)",[4203.36238139  699.21568183  180.92306611   51.92432957   11.71127682],4203.362381394016,11.711276820427301,4191.651104573589
323,"(5, 5)",[4364.49635051  521.91764027  107.078357      6.36396866   48.59177592],4364.496350511448,6.363968664255113,4358.132381847193
324,"(5, 5)","[5.19931680e+03 4.47192505e+02 2.36804972e+02 8.99159533e-02
 5.84358599e+01]",5199.316797178566,0.08991595333766444,5199.226881225229
325,"(5, 5)","[4.50802295e+03 4.46149788e+02 1.12344798e+02 4.78195775e+00
 6.83297773e-01]",4508.022953645279,0.6832977732804557,4507.339655871999
326,"(5, 5)","[7.79227908e+03 3.89290213e+02 1.66725171e+00 7.82787910e+01
 2.15382160e+02]",7792.2790822793995,1.6672517096694572,7790.61183056973
327,"(5, 5)","[5.46175659e+03 7.76382100e+02 9.21660742e+01 7.64709928e+00
 2.09692187e+00]",5461.756588986748,2.096921870378713,5459.65966711637
328,"(5, 5)",[4313.29097416  631.10947593  158.21016327   64.94970507    7.59661583],4313.290974163306,7.59661582866357,4305.694358334642
329,"(5, 5)","[5.44758572e+03 1.25952656e+03 1.29887372e-01 4.06874458e+02
 2.02407425e+02]",5447.585724830795,0.12988737182012763,5447.455837458975
330,"(5, 5)","[5.78231026e+03 9.97608068e+02 3.67102153e+02 1.00292631e+02
 1.75897341e+00]",5782.310256223374,1.7589734063375384,5780.551282817037
331,"(5, 5)",[7471.61300571    7.76358074  297.04907933  943.87682592  669.7471136 ],7471.613005705716,7.763580741683747,7463.849424964033
332,"(5, 5)",[8005.60840254  689.18145436  485.11041603  218.87738828   15.54064664],8005.608402540407,15.540646638533168,7990.067755901874
333,"(5, 5)","[4.57360733e+03 9.28828907e+02 2.72322591e+02 8.19550701e+01
 2.35290324e-01]",4573.607325002167,0.23529032376222747,4573.372034678405
334,"(5, 5)","[5.24522245e+03 8.89543200e+02 2.74529613e+02 2.83425746e+00
 1.07566427e+02]",5245.222453726981,2.834257457554459,5242.388196269427
335,"(5, 5)","[9.56727513e+03 1.00944468e+03 4.45224038e-01 1.83569710e+02
 5.64894134e+02]",9567.275130100323,0.44522403846540104,9566.829906061857
336,"(5, 5)","[10503.74548144  1209.9210942    455.43686028   119.89110923
    23.09178765]",10503.745481435195,23.091787646640363,10480.653693788554
337,"(5, 5)",[9746.23349061  941.1416124   412.3870387    57.97689995   12.11037732],9746.233490608403,12.110377319757701,9734.123113288646
338,"(5, 5)","[10081.4866291   1021.35745263    15.49682297   409.50376099
   230.83179223]",10081.486629103994,15.496822970454636,10065.989806133539
339,"(5, 5)","[14273.0291991    555.27641451    45.63929974   204.11714164
   152.18579797]",14273.0291991041,45.63929974175594,14227.389899362344
340,"(5, 5)",[7731.89489865  824.27959244  341.65766158   31.1776411    54.80360927],7731.894898648884,31.17764109765199,7700.717257551232
341,"(5, 5)","[11223.35580343   956.03514179   440.68315055    36.82902732
   174.12189659]",11223.355803431878,36.82902732348354,11186.526776108394
342,"(5, 5)","[16414.8575051   1471.35352579   512.80183598   410.86405936
    91.10678972]",16414.85750510285,91.10678971812199,16323.750715384727
343,"(5, 5)","[1.40640364e+04 1.80435173e+03 1.40558818e+02 1.07558569e+01
 3.28230436e+01]",14064.03643345826,10.755856941770423,14053.280576516489
344,"(5, 5)","[1.37196115e+04 1.58767618e+03 8.10790923e+02 2.67119432e+02
 1.38218026e+00]",13719.611456985476,1.3821802553547402,13718.229276730122
345,"(5, 5)","[13340.92621197  2062.28549118   555.75262188    45.23258418
   158.48725244]",13340.926211972122,45.232584181042526,13295.693627791079
346,"(5, 5)","[1.82286153e+04 1.65345622e+03 1.72863853e+01 3.65527979e+02
 1.01826727e+03]",18228.61532391078,17.286385267580044,18211.3289386432
347,"(5, 5)","[1.96338585e+04 1.81126608e+03 1.80610147e+00 1.34136286e+02
 4.09353304e+02]",19633.858463050587,1.8061014739427845,19632.052361576643
348,"(5, 5)","[1.30421393e+04 1.67194726e+03 1.04463063e+03 3.92431002e+00
 4.42070840e+01]",13042.13927425831,3.9243100234582373,13038.214964234852
349,"(5, 5)","[26108.25144254  2140.27046175   634.84121496   101.81841999
   201.92642422]",26108.25144253845,101.8184199877595,26006.433022550693
350,"(5, 5)","[15954.41824522  2174.04809576  1062.07244407    44.26730536
   375.13931895]",15954.418245224304,44.267305363540395,15910.150939860763
351,"(5, 5)","[17509.17482834  1860.43586596    42.59355921   345.82089235
   591.33023747]",17509.17482833542,42.59355920544197,17466.58126912998
352,"(5, 5)","[17970.76080327   116.36912991   213.75287268   626.28256035
  1076.18335081]",17970.76080326522,116.36912990933814,17854.391673355884
353,"(5, 5)","[2.81357265e+04 3.93016457e+03 7.71129982e+02 9.44524586e+00
 1.04187432e+02]",28135.72647877503,9.445245860341494,28126.281232914687
354,"(5, 5)","[23431.966087    2109.41617886  1365.98640048   111.0722574
   642.19071723]",23431.966086997607,111.07225739875176,23320.893829598856
355,"(5, 5)","[2.12618322e+04 3.06231498e+03 1.49932238e+03 1.47053068e+00
 2.21323263e+02]",21261.83222332561,1.4705306834402847,21260.36169264217
356,"(5, 5)","[28102.02195799  2246.78743379    44.32450647   412.03378906
   640.17573872]",28102.02195798812,44.32450647124541,28057.697451516873
357,"(5, 5)","[26204.9434095   3819.41535812  1607.55088631   175.76595149
    59.57300682]",26204.943409498665,59.57300682470158,26145.37040267396
358,"(5, 5)","[2.05664990e+04 2.13734378e+03 1.00179196e+01 5.86233230e+02
 1.18093574e+03]",20566.499005272304,10.017919611007256,20556.481085661297
359,"(5, 5)","[2.68434415e+04 4.06458959e+03 1.35732495e+03 1.16137938e+02
 6.33372597e-01]",26843.441461281174,0.6333725968297054,26842.808088684345
360,"(5, 5)","[3.68774194e+04 2.20371598e+03 1.36308037e+03 4.28094355e-01
 1.89370276e+02]",36877.41936751097,0.42809435546704927,36876.9912731555
361,"(5, 5)","[2.80949477e+04 1.26339782e+03 6.55311401e+02 3.06334043e+00
 5.53919064e+01]",28094.947669779216,3.063340434613496,28091.884329344604
362,"(5, 5)","[32488.02244371  2483.2630149   1244.0514157    427.38016517
   111.79230792]",32488.022443711605,111.79230791662769,32376.230135794976
363,"(5, 5)","[3.29694083e+04 2.88726144e+03 3.05249249e+01 1.02113219e+03
 1.49147275e+03]",32969.40830689441,30.524924874373248,32938.88338202004
364,"(5, 5)","[3.07469492e+04 3.54065647e+03 2.29537067e+03 1.69569971e+01
 9.54951262e+02]",30746.949159268817,16.956997066616932,30729.9921622022
365,"(5, 5)","[3.02698435e+04 1.58467076e+03 2.20230356e+00 4.48080127e+02
 8.33396951e+02]",30269.8435329173,2.202303559034037,30267.641229358265
366,"(5, 5)","[26347.2523473    196.95450103  1427.18103948  2864.52776291
  2383.00072764]",26347.25234729783,196.9545010329028,26150.297846264926
367,"(5, 5)","[21124.90699229   210.19670396   923.24118172  2874.01573327
  3480.41312417]",21124.906992289998,210.19670396344452,20914.710288326554
368,"(5, 5)","[3.00219463e+04 4.58733357e+03 2.61127455e+03 2.97429595e+01
 5.11322199e+02]",30021.946341972834,29.7429595297257,29992.20338244311
369,"(5, 5)","[5.39215306e+04 2.54988591e+03 4.37619952e+02 3.70197712e+00
 5.98836440e+01]",53921.53056351908,3.7019771176881826,53917.828586401396
370,"(5, 5)","[36105.63084656  3491.08466361   780.10920035   333.91610916
   200.83025707]",36105.63084656455,200.8302570704251,35904.80058949412
371,"(5, 5)","[35426.78032166   304.80973229  1057.54721653  3044.53460816
  4187.58050572]",35426.78032165628,304.8097322909647,35121.970589365315
372,"(5, 5)","[32889.69235794   146.20905386  1622.13368839  4628.0201096
  3375.97457223]",32889.69235793984,146.20905386278227,32743.48330407706
373,"(5, 5)","[4.39096463e+04 3.86580525e+03 3.13881684e+01 8.61337623e+02
 1.17615650e+03]",43909.646313050536,31.38816835916891,43878.25814469137
374,"(5, 5)","[4.76869282e+04 4.35679245e+03 3.03242107e+03 2.36873000e+01
 1.03358753e+02]",47686.9282061391,23.68730000651012,47663.24090613259
375,"(5, 5)","[37376.52166567  3089.18502678    41.08137826  1473.51587052
   879.26822914]",37376.52166567143,41.08137825986153,37335.44028741157
